date,mslp,tmpf,counts12,counts13,counts23
2024-07-27 18:00:00,1018.6,83.0,10431.0,5497.0,10185.0
2024-07-27 19:00:00,1018.0,83.0,10718.0,5615.0,10302.0
2024-07-27 20:00:00,1017.6,84.0,10541.0,5672.0,10484.0
2024-07-27 21:00:00,1016.9,84.0,10449.0,5484.0,10301.0
2024-07-27 22:00:00,1017.6,83.0,10622.0,5645.0,10314.0
2024-07-27 23:00:00,1018.1,82.0,10437.0,5643.0,10117.0
2024-07-28 00:00:00,1018.4,81.0,10671.0,5615.0,10283.0
2024-07-28 01:00:00,1018.7,81.0,10750.0,5752.0,10474.0
2024-07-28 02:00:00,1019.6,80.0,10790.0,5727.0,10416.0
2024-07-28 03:00:00,1019.5,79.0,10574.0,5542.0,10204.0
2024-07-28 04:00:00,1019.5,78.0,10654.0,5656.0,10243.0
2024-07-28 05:00:00,1019.2,78.0,10557.0,5623.0,10208.0
2024-07-28 06:00:00,1019.0,77.0,10695.0,5692.0,10339.0
2024-07-28 07:00:00,1018.7,77.0,10611.0,5564.0,10237.0
2024-07-28 08:00:00,1019.0,76.0,10538.0,5564.0,10307.0
2024-07-28 09:00:00,1019.4,75.0,10564.0,5646.0,10165.0
2024-07-28 10:00:00,1020.0,75.0,10774.0,5683.0,10421.0
2024-07-28 11:00:00,1020.5,76.0,10492.0,5600.0,10265.0
2024-07-28 12:00:00,1021.1,76.0,10612.0,5519.0,10246.0
2024-07-28 13:00:00,1021.2,77.0,10743.0,5678.0,10456.0
2024-07-28 14:00:00,1021.1,79.0,10646.0,5571.0,10172.0
2024-07-28 15:00:00,1020.8,78.0,10626.0,5705.0,10457.0
2024-07-28 16:00:00,1020.3,79.0,10778.0,5659.0,10364.0
2024-07-28 17:00:00,1020.3,76.0,10754.0,5667.0,10632.0
2024-07-28 18:00:00,1019.6,77.0,10638.0,5750.0,10362.0
2024-07-28 19:00:00,1019.3,76.0,10680.0,5661.0,10458.0
2024-07-28 20:00:00,1018.4,79.0,10474.0,5515.0,10219.0
2024-07-28 21:00:00,1018.6,78.0,10677.0,5614.0,10372.0
2024-07-28 22:00:00,1018.7,78.0,10733.0,5738.0,10530.0
2024-07-28 23:00:00,1019.7,77.0,10730.0,5770.0,10514.0
2024-07-29 00:00:00,1019.7,75.0,10769.0,5760.0,10514.0
2024-07-29 01:00:00,1019.4,74.0,10615.0,5671.0,10483.0
2024-07-29 02:00:00,1019.2,73.0,10431.0,5550.0,10198.0
2024-07-29 03:00:00,1019.6,73.0,10685.0,5823.0,10526.0
2024-07-29 04:00:00,1019.4,73.0,10668.0,5646.0,10342.0
2024-07-29 05:00:00,1018.8,73.0,10710.0,5726.0,10484.0
2024-07-29 06:00:00,1018.5,73.0,10539.0,5474.0,10200.0
2024-07-29 07:00:00,1018.2,74.0,10621.0,5612.0,10346.0
2024-07-29 08:00:00,1018.0,74.0,10728.0,5620.0,10393.0
2024-07-29 09:00:00,1018.2,73.0,10812.0,5750.0,10452.0
2024-07-29 10:00:00,1018.7,73.0,10729.0,5740.0,10436.0
2024-07-29 11:00:00,1019.0,73.0,10860.0,5783.0,10567.0
2024-07-29 12:00:00,1019.5,74.0,10638.0,5673.0,10484.0
2024-07-29 13:00:00,1019.6,76.0,10601.0,5582.0,10344.0
2024-07-29 14:00:00,1019.4,79.0,10616.0,5596.0,10450.0
2024-07-29 15:00:00,1019.4,81.0,10757.0,5750.0,10530.0
2024-07-29 16:00:00,1018.9,83.0,10680.0,5757.0,10540.0
2024-07-29 17:00:00,1017.7,86.0,10648.0,5680.0,10435.0
2024-07-29 18:00:00,1017.3,81.0,10803.0,5643.0,10458.0
2024-07-29 19:00:00,1016.4,82.0,10797.0,5668.0,10439.0
2024-07-29 20:00:00,1016.1,80.0,10699.0,5565.0,10339.0
2024-07-29 21:00:00,1016.2,79.0,10647.0,5617.0,10312.0
2024-07-29 22:00:00,1016.4,80.0,10443.0,5563.0,10402.0
2024-07-29 23:00:00,1016.1,81.0,10580.0,5601.0,10441.0
2024-07-30 00:00:00,1016.4,73.0,10701.0,5675.0,10582.0
2024-07-30 01:00:00,1016.7,73.0,10467.0,5460.0,10140.0
2024-07-30 02:00:00,1016.8,74.0,10760.0,5712.0,10454.0
2024-07-30 03:00:00,1016.9,72.0,10708.0,5621.0,10330.0
2024-07-30 04:00:00,1017.1,72.0,10591.0,5740.0,10415.0
2024-07-30 05:00:00,1016.2,72.0,10554.0,5495.0,10296.0
2024-07-30 06:00:00,1016.1,72.0,10628.0,5625.0,10382.0
2024-07-30 07:00:00,1015.9,72.0,10716.0,5626.0,10272.0
2024-07-30 08:00:00,1016.2,72.0,10663.0,5579.0,10269.0
2024-07-30 09:00:00,1016.5,73.0,10708.0,5736.0,10488.0
2024-07-30 10:00:00,1016.7,73.0,10674.0,5655.0,10367.0
2024-07-30 11:00:00,1017.5,74.0,10657.0,5749.0,10473.0
2024-07-30 12:00:00,1018.3,75.0,10596.0,5668.0,10317.0
2024-07-30 13:00:00,1018.4,77.0,10424.0,5507.0,10231.0
2024-07-30 14:00:00,1018.2,81.0,10682.0,5711.0,10482.0
2024-07-30 15:00:00,1018.4,84.0,10902.0,5788.0,10489.0
2024-07-30 16:00:00,1017.8,87.0,10428.0,5464.0,10159.0
2024-07-30 17:00:00,1017.1,87.0,10662.0,5656.0,10545.0
2024-07-30 18:00:00,1016.7,84.0,10609.0,5647.0,10266.0
2024-07-30 19:00:00,1015.1,89.0,10621.0,5579.0,10383.0
2024-07-30 20:00:00,1014.9,91.0,10883.0,5745.0,10424.0
2024-07-30 21:00:00,1014.7,90.0,10588.0,5647.0,10346.0
2024-07-30 22:00:00,1015.3,90.0,10610.0,5632.0,10363.0
2024-07-30 23:00:00,1016.1,88.0,10692.0,5658.0,10419.0
2024-07-31 00:00:00,1018.3,74.0,10541.0,5580.0,10224.0
2024-07-31 01:00:00,1017.2,74.0,10534.0,5636.0,10193.0
2024-07-31 02:00:00,1016.8,73.0,10744.0,5644.0,10346.0
2024-07-31 03:00:00,1017.2,73.0,10635.0,5625.0,10382.0
2024-07-31 04:00:00,1017.1,73.0,10547.0,5594.0,10273.0
2024-07-31 05:00:00,1016.5,73.0,10544.0,5547.0,10139.0
2024-07-31 06:00:00,1016.9,73.0,10892.0,5710.0,10441.0
2024-07-31 07:00:00,1016.4,73.0,10539.0,5590.0,10279.0
2024-07-31 08:00:00,1016.7,73.0,10660.0,5705.0,10496.0
2024-07-31 09:00:00,1016.9,73.0,10665.0,5654.0,10456.0
2024-07-31 10:00:00,1016.6,73.0,10582.0,5676.0,10298.0
2024-07-31 11:00:00,1017.6,74.0,10589.0,5561.0,10339.0
2024-07-31 12:00:00,1018.2,76.0,10433.0,5487.0,10252.0
2024-07-31 13:00:00,1018.6,77.0,10590.0,5591.0,10404.0
2024-07-31 14:00:00,1018.7,80.0,10605.0,5516.0,10011.0
2024-07-31 15:00:00,1019.1,83.0,10523.0,5565.0,10395.0
2024-07-31 16:00:00,1018.6,88.0,10566.0,5524.0,10255.0
2024-07-31 17:00:00,1017.9,90.0,10725.0,5731.0,10460.0
2024-07-31 18:00:00,1017.4,91.0,10472.0,5575.0,10241.0
2024-07-31 19:00:00,1017.0,85.0,10693.0,5639.0,10305.0
2024-07-31 20:00:00,1017.0,82.0,10713.0,5616.0,10219.0
2024-07-31 21:00:00,1016.8,81.0,10565.0,5630.0,10380.0
2024-07-31 22:00:00,1017.4,83.0,10574.0,5560.0,10282.0
2024-07-31 23:00:00,1017.8,83.0,10568.0,5592.0,10288.0
2024-08-01 00:00:00,1018.1,80.0,10614.0,5654.0,10271.0
2024-08-01 01:00:00,1018.6,79.0,10347.0,5516.0,10169.0
2024-08-01 02:00:00,1019.4,78.0,10580.0,5620.0,10339.0
2024-08-01 03:00:00,1019.3,77.0,10600.0,5574.0,10248.0
2024-08-01 04:00:00,1018.6,77.0,10636.0,5548.0,10131.0
2024-08-01 05:00:00,1018.2,77.0,10548.0,5602.0,10284.0
2024-08-01 06:00:00,1017.6,77.0,10235.0,5364.0,9977.0
2024-08-01 07:00:00,1017.4,76.0,10426.0,5530.0,10197.0
2024-08-01 08:00:00,1017.8,75.0,10478.0,5514.0,10153.0
2024-08-01 09:00:00,1018.0,75.0,10639.0,5530.0,10082.0
2024-08-01 10:00:00,1018.6,75.0,10563.0,5602.0,10297.0
2024-08-01 11:00:00,1019.5,76.0,10536.0,5509.0,10283.0
2024-08-01 12:00:00,1020.1,81.0,10563.0,5611.0,10254.0
2024-08-01 13:00:00,1020.3,85.0,10574.0,5575.0,10365.0
2024-08-01 14:00:00,1020.7,87.0,10642.0,5578.0,10254.0
2024-08-01 15:00:00,1020.6,90.0,10565.0,5599.0,10282.0
2024-08-01 16:00:00,1019.7,92.0,10441.0,5467.0,10120.0
2024-08-01 17:00:00,1019.0,91.0,10630.0,5542.0,10254.0
2024-08-01 18:00:00,1018.3,94.0,10568.0,5525.0,10198.0
2024-08-01 19:00:00,1017.7,94.0,10611.0,5602.0,10320.0
2024-08-01 20:00:00,1017.5,94.0,10750.0,5693.0,10455.0
2024-08-01 21:00:00,1017.7,93.0,10676.0,5729.0,10405.0
2024-08-01 22:00:00,1017.4,92.0,10290.0,5432.0,10063.0
2024-08-01 23:00:00,1017.3,91.0,10619.0,5664.0,10354.0
2024-08-02 00:00:00,1017.7,88.0,10483.0,5491.0,10231.0
2024-08-02 01:00:00,1017.7,86.0,10487.0,5525.0,10221.0
2024-08-02 02:00:00,1017.7,85.0,10568.0,5637.0,10328.0
2024-08-02 03:00:00,1017.8,85.0,10496.0,5595.0,10320.0
2024-08-02 04:00:00,1017.6,83.0,10415.0,5513.0,10084.0
2024-08-02 05:00:00,1017.1,82.0,10575.0,5547.0,10190.0
2024-08-02 06:00:00,1016.5,81.0,10666.0,5572.0,10179.0
2024-08-02 07:00:00,1016.4,80.0,10698.0,5696.0,10414.0
2024-08-02 08:00:00,1016.4,79.0,10490.0,5531.0,10181.0
2024-08-02 09:00:00,1016.4,79.0,10534.0,5590.0,10328.0
2024-08-02 10:00:00,1017.0,79.0,10460.0,5493.0,10168.0
2024-08-02 11:00:00,1017.4,80.0,10490.0,5552.0,10243.0
2024-08-02 12:00:00,1017.5,82.0,10578.0,5651.0,10310.0
2024-08-02 13:00:00,1017.2,85.0,10434.0,5562.0,10275.0
2024-08-02 14:00:00,1017.6,88.0,10763.0,5686.0,10473.0
2024-08-02 15:00:00,1017.0,88.0,10757.0,5779.0,10524.0
2024-08-02 16:00:00,1016.7,90.0,10511.0,5532.0,10413.0
2024-08-02 17:00:00,1015.6,91.0,10479.0,5463.0,10149.0
2024-08-02 18:00:00,1014.9,93.0,10557.0,5614.0,10323.0
2024-08-02 19:00:00,1014.5,92.0,10717.0,5610.0,10322.0
2024-08-02 20:00:00,1012.9,92.0,10554.0,5572.0,10417.0
2024-08-02 21:00:00,1013.0,92.0,10726.0,5605.0,10333.0
2024-08-02 22:00:00,1013.1,90.0,10467.0,5552.0,10279.0
2024-08-02 23:00:00,1013.4,85.0,10546.0,5628.0,10367.0
2024-08-03 00:00:00,1014.2,84.0,10582.0,5700.0,10355.0
2024-08-03 01:00:00,1014.4,82.0,10588.0,5645.0,10317.0
2024-08-03 02:00:00,1014.1,82.0,10698.0,5669.0,10342.0
2024-08-03 03:00:00,1014.3,82.0,10483.0,5487.0,10167.0
2024-08-03 04:00:00,1014.5,78.0,10581.0,5676.0,10491.0
2024-08-03 05:00:00,1013.3,76.0,10429.0,5476.0,10194.0
2024-08-03 06:00:00,1013.0,76.0,10585.0,5722.0,10420.0
2024-08-03 07:00:00,1012.6,76.0,10875.0,5768.0,10516.0
2024-08-03 08:00:00,1012.9,75.0,10686.0,5583.0,10279.0
2024-08-03 09:00:00,1013.3,74.0,10757.0,5737.0,10598.0
2024-08-03 10:00:00,1013.5,74.0,10616.0,5712.0,10377.0
2024-08-03 11:00:00,1013.9,74.0,10731.0,5702.0,10430.0
2024-08-03 12:00:00,1014.2,77.0,10591.0,5653.0,10420.0
2024-08-03 13:00:00,1014.1,81.0,10604.0,5638.0,10393.0
2024-08-03 14:00:00,1014.5,83.0,10560.0,5517.0,10333.0
2024-08-03 15:00:00,1014.4,86.0,10526.0,5517.0,10161.0
2024-08-03 16:00:00,1014.2,86.0,10626.0,5559.0,10110.0
2024-08-03 17:00:00,1014.0,86.0,10672.0,5590.0,10264.0
2024-08-03 18:00:00,1012.7,90.0,10544.0,5628.0,10298.0
2024-08-03 19:00:00,1012.0,90.0,10521.0,5628.0,10299.0
2024-08-03 20:00:00,1012.0,90.0,10533.0,5678.0,10315.0
2024-08-03 21:00:00,1011.7,90.0,10526.0,5627.0,10423.0
2024-08-03 22:00:00,1011.4,89.0,10392.0,5512.0,10086.0
2024-08-03 23:00:00,1012.1,87.0,10562.0,5618.0,10373.0
2024-08-04 00:00:00,1013.0,85.0,10412.0,5514.0,10067.0
2024-08-04 01:00:00,1013.5,83.0,10398.0,5575.0,10258.0
2024-08-04 02:00:00,1014.2,80.0,10531.0,5667.0,10411.0
2024-08-04 03:00:00,1014.6,79.0,10696.0,5676.0,10392.0
2024-08-04 04:00:00,1014.8,78.0,10836.0,5811.0,10477.0
2024-08-04 05:00:00,1014.3,77.0,10506.0,5517.0,10234.0
2024-08-04 06:00:00,1014.0,77.0,10574.0,5516.0,10250.0
2024-08-04 07:00:00,1013.8,76.0,10510.0,5590.0,10255.0
2024-08-04 08:00:00,1014.1,76.0,10671.0,5639.0,10389.0
2024-08-04 09:00:00,1014.4,75.0,10643.0,5566.0,10193.0
2024-08-04 10:00:00,1014.8,74.0,10716.0,5623.0,10295.0
2024-08-04 11:00:00,1015.5,75.0,10691.0,5678.0,10394.0
2024-08-04 12:00:00,1016.1,76.0,10418.0,5518.0,10325.0
2024-08-04 13:00:00,1016.0,82.0,10617.0,5557.0,10301.0
2024-08-04 14:00:00,1015.9,85.0,10700.0,5713.0,10402.0
2024-08-04 15:00:00,1016.1,87.0,10660.0,5630.0,10279.0
2024-08-04 16:00:00,1015.9,89.0,10585.0,5584.0,10395.0
2024-08-04 17:00:00,1015.6,90.0,10649.0,5628.0,10336.0
2024-08-04 18:00:00,1015.2,88.0,10636.0,5579.0,10337.0
2024-08-04 19:00:00,1014.9,83.0,10659.0,5620.0,10359.0
2024-08-04 20:00:00,1014.8,83.0,10444.0,5427.0,10072.0
2024-08-04 21:00:00,1014.5,88.0,10631.0,5570.0,10213.0
2024-08-04 22:00:00,1015.0,87.0,10431.0,5481.0,10227.0
2024-08-04 23:00:00,1015.3,86.0,10640.0,5596.0,10382.0
2024-08-05 00:00:00,1015.5,84.0,10574.0,5624.0,10173.0
2024-08-05 01:00:00,1016.0,82.0,10556.0,5563.0,10286.0
2024-08-05 02:00:00,1016.9,81.0,10578.0,5594.0,10234.0
2024-08-05 03:00:00,1016.9,80.0,10528.0,5533.0,10232.0
2024-08-05 04:00:00,1016.8,78.0,10426.0,5516.0,10131.0
2024-08-05 05:00:00,1016.5,77.0,10656.0,5549.0,10265.0
2024-08-05 06:00:00,1016.1,77.0,10721.0,5750.0,10355.0
2024-08-05 07:00:00,1015.5,76.0,10614.0,5581.0,10372.0
2024-08-05 08:00:00,1015.5,76.0,10446.0,5474.0,10173.0
2024-08-05 09:00:00,1015.6,75.0,10563.0,5554.0,10192.0
2024-08-05 10:00:00,1016.0,75.0,10700.0,5683.0,10355.0
2024-08-05 11:00:00,1016.7,75.0,10742.0,5676.0,10434.0
2024-08-05 12:00:00,1016.7,78.0,10653.0,5538.0,10209.0
2024-08-05 13:00:00,1017.1,80.0,10722.0,5763.0,10453.0
2024-08-05 14:00:00,1016.8,83.0,10568.0,5580.0,10263.0
2024-08-05 15:00:00,1016.5,86.0,10518.0,5673.0,10445.0
2024-08-05 16:00:00,1016.0,87.0,10784.0,5658.0,10337.0
2024-08-05 17:00:00,1015.2,89.0,10695.0,5685.0,10481.0
2024-08-05 18:00:00,1014.7,91.0,10640.0,5607.0,10348.0
2024-08-05 19:00:00,1014.3,91.0,10961.0,5760.0,10546.0
2024-08-05 20:00:00,1013.7,92.0,10632.0,5646.0,10458.0
2024-08-05 21:00:00,1013.4,89.0,10761.0,5759.0,10499.0
2024-08-05 22:00:00,1013.2,88.0,10579.0,5522.0,10293.0
2024-08-05 23:00:00,1013.5,86.0,10628.0,5649.0,10357.0
2024-08-06 00:00:00,1013.8,83.0,10558.0,5507.0,10196.0
2024-08-06 01:00:00,1014.3,82.0,10595.0,5613.0,10327.0
2024-08-06 02:00:00,1014.5,81.0,10700.0,5734.0,10440.0
2024-08-06 03:00:00,1014.5,80.0,10376.0,5533.0,10181.0
2024-08-06 04:00:00,1014.4,79.0,10610.0,5613.0,10413.0
2024-08-06 05:00:00,1013.5,78.0,10536.0,5555.0,10313.0
2024-08-06 06:00:00,1012.8,78.0,10545.0,5627.0,10427.0
2024-08-06 07:00:00,1012.6,78.0,10604.0,5589.0,10310.0
2024-08-06 08:00:00,1012.6,77.0,10555.0,5552.0,10296.0
2024-08-06 09:00:00,1012.6,77.0,10956.0,5852.0,10605.0
2024-08-06 10:00:00,1013.1,78.0,10697.0,5567.0,10397.0
2024-08-06 11:00:00,1013.5,78.0,10726.0,5666.0,10422.0
2024-08-06 12:00:00,1013.9,79.0,10582.0,5670.0,10404.0
2024-08-06 13:00:00,1013.4,82.0,10705.0,5743.0,10407.0
2024-08-06 14:00:00,1013.8,83.0,10863.0,5767.0,10396.0
2024-08-06 15:00:00,1013.5,84.0,10791.0,5696.0,10375.0
2024-08-06 16:00:00,1012.6,87.0,10854.0,5794.0,10645.0
2024-08-06 17:00:00,1011.7,88.0,10878.0,5748.0,10730.0
2024-08-06 18:00:00,1010.9,88.0,10850.0,5571.0,10460.0
2024-08-06 19:00:00,1010.1,90.0,10769.0,5556.0,10239.0
2024-08-06 20:00:00,1009.6,91.0,10705.0,5691.0,10500.0
2024-08-06 21:00:00,1009.2,90.0,10583.0,5630.0,10280.0
2024-08-06 22:00:00,1008.8,90.0,10634.0,5661.0,10489.0
2024-08-06 23:00:00,1008.8,87.0,10565.0,5653.0,10288.0
2024-08-07 00:00:00,1009.3,86.0,10682.0,5739.0,10467.0
2024-08-07 01:00:00,1009.5,86.0,10555.0,5590.0,10314.0
2024-08-07 02:00:00,1009.8,84.0,10637.0,5624.0,10276.0
2024-08-07 03:00:00,1009.7,83.0,10851.0,5813.0,10556.0
2024-08-07 04:00:00,1009.9,83.0,10520.0,5663.0,10366.0
2024-08-07 05:00:00,1009.7,81.0,10846.0,5747.0,10488.0
2024-08-07 06:00:00,1009.2,80.0,10751.0,5728.0,10500.0
2024-08-07 07:00:00,1008.5,77.0,10630.0,5631.0,10467.0
2024-08-07 08:00:00,1008.2,76.0,10612.0,5611.0,10455.0
2024-08-07 09:00:00,1008.0,75.0,10668.0,5679.0,10454.0
2024-08-07 10:00:00,1008.6,75.0,10738.0,5674.0,10442.0
2024-08-07 11:00:00,1008.9,76.0,10848.0,5701.0,10508.0
2024-08-07 12:00:00,1009.3,79.0,10881.0,5698.0,10474.0
2024-08-07 13:00:00,1009.4,83.0,10822.0,5730.0,10520.0
2024-08-07 14:00:00,1008.8,85.0,10925.0,5793.0,10616.0
2024-08-07 15:00:00,1008.5,90.0,10758.0,5600.0,10400.0
2024-08-07 16:00:00,1007.9,91.0,10811.0,5789.0,10467.0
2024-08-07 17:00:00,1007.2,93.0,11047.0,5986.0,10840.0
2024-08-07 18:00:00,1006.5,93.0,10811.0,5737.0,10551.0
2024-08-07 19:00:00,1005.7,94.0,10957.0,5772.0,10623.0
2024-08-07 20:00:00,1005.2,96.0,10727.0,5647.0,10484.0
2024-08-07 21:00:00,1004.8,95.0,10896.0,5638.0,10486.0
2024-08-07 22:00:00,1004.8,93.0,10818.0,5700.0,10532.0
2024-08-07 23:00:00,1005.0,91.0,10845.0,5755.0,10584.0
2024-08-08 00:00:00,1005.1,88.0,10561.0,5529.0,10413.0
2024-08-08 01:00:00,1005.3,86.0,10543.0,5588.0,10284.0
2024-08-08 02:00:00,1005.5,86.0,10741.0,5757.0,10578.0
2024-08-08 03:00:00,1005.6,87.0,10691.0,5589.0,10305.0
2024-08-08 04:00:00,1005.5,84.0,10732.0,5747.0,10408.0
2024-08-08 05:00:00,1005.2,83.0,10650.0,5688.0,10562.0
2024-08-08 06:00:00,1005.1,83.0,10896.0,5764.0,10536.0
2024-08-08 07:00:00,1005.1,82.0,10587.0,5600.0,10306.0
2024-08-08 08:00:00,1004.8,80.0,10757.0,5700.0,10668.0
2024-08-08 09:00:00,1005.0,81.0,10824.0,5775.0,10433.0
2024-08-08 10:00:00,1005.5,80.0,10679.0,5686.0,10494.0
2024-08-08 11:00:00,1005.7,78.0,10810.0,5773.0,10601.0
2024-08-08 12:00:00,1006.0,82.0,10773.0,5626.0,10410.0
2024-08-08 13:00:00,1005.8,85.0,10788.0,5684.0,10515.0
2024-08-08 14:00:00,1005.8,87.0,10924.0,5768.0,10582.0
2024-08-08 15:00:00,1005.8,89.0,10972.0,5827.0,10597.0
2024-08-08 16:00:00,1005.4,92.0,10924.0,5851.0,10819.0
2024-08-08 17:00:00,1005.1,92.0,10763.0,5675.0,10529.0
2024-08-08 18:00:00,1005.0,92.0,10709.0,5625.0,10372.0
2024-08-08 19:00:00,1004.8,94.0,10904.0,5774.0,10704.0
